,TRBJ2-7,TRBJ2-6,TRBJ2-5,TRBJ2-4,TRBJ2-3,TRBJ2-2,TRBJ2-1,TRBJ1-6,TRBJ1-5,TRBJ1-4,TRBJ1-3,TRBJ1-2,TRBJ1-1,id
69,0.11558408043416507,0.02891032135495918,0.024466230510084848,0.023117476095153345,0.025524661340134123,0.05193337326211072,0.14259787390433146,0.0359600868503913,0.087349289660449,0.05264610060728535,0.049192160158420956,0.16742875430421794,0.19528959151829667,Keck0098_MC1.txt
70,0.11409398557998394,0.017450877600349864,0.10506787408917827,0.02082611489373506,0.12373550205618843,0.0820618711775599,0.044251545205451624,0.04573613759957376,0.10139503013819724,0.06749361724266707,0.04915644152030716,0.1283275759648221,0.10040342693198555,HIP12091.txt
71,0.1978049629064572,0.015372519595364353,0.10549038303662943,0.012937830832484044,0.08832050446557366,0.05062186384138677,0.11272414861539448,0.027291317360786035,0.08982706938320482,0.050019818892758354,0.02760516047001258,0.12132713136242243,0.1006572892375257,HIP04475.txt
72,0.22863545388082215,0.023608897529629164,0.10654207485204566,0.022653758555923182,0.1264111683587616,0.06805802211632898,0.1529100833453996,0.03353589762273597,0.04523929235565278,0.03635967869599544,0.029327759542699398,0.05989148728876618,0.0668264258552398,HIP13814.txt
73,0.07885248274450826,0.006981915175522498,0.08799019374877441,0.008589707805422137,0.11576243851016611,0.08528430891985878,0.07696866947692516,0.04395654526988046,0.05147819982726806,0.055946657826484975,0.052494579563795815,0.16896582706692267,0.16672847406447072,HIP02811.txt
74,0.04923323918030233,0.007571300105663672,0.10037618061358124,0.007975578753492212,0.07576393500518218,0.05379143979125698,0.075502939853711,0.04794816472425221,0.07114890350227052,0.057871448942236434,0.05489269150405768,0.1871638372360142,0.21076034078797934,HIP13352.txt
75,0.11401960565451838,0.010862052124735145,0.059988113237181846,0.010544443680522276,0.07618933151319568,0.05953814549051724,0.05504528332042312,0.04596252691663525,0.1133250939230937,0.06673108618189301,0.052348965386464816,0.16859945860292525,0.1668458939678944,HIP14202.txt
76,0.19974895418365435,0.015489892423710884,0.09514231700638844,0.010826016913590246,0.1060560482188547,0.07023703515026448,0.050945574075430954,0.045029689532405125,0.1037706445721717,0.05487111333027682,0.03422020994017302,0.09541547705703418,0.11824702759604515,HIP04471.txt
77,0.17009765229891366,0.025325780087428813,0.047133179130220075,0.01927707543082843,0.0790579856212733,0.08384166360920793,0.15503198206473467,0.04122783293968649,0.1243157515324601,0.06068027727403889,0.04275439810633128,0.05440343578146493,0.09685298612341126,HIP10480.txt
78,0.14094689166224136,0.018712024480396692,0.09369035363108866,0.02430593022001324,0.15485688566909858,0.08186965760691492,0.225947686919192,0.017063413691192148,0.03216118202221254,0.024756552294104825,0.03152986660163476,0.07477864927785925,0.079380905924051,HIP05535.txt
79,0.1981724205049129,0.016311666139220003,0.086609408277994,0.013545617335452237,0.07899691443617994,0.052832196655649,0.15374455592538075,0.03400360976122915,0.07033019265518538,0.04438743029875623,0.03639303275961535,0.10541207704349712,0.1092608782069278,HIP13663.txt
80,0.15079013848125405,0.006483749008299773,0.12373657194887322,0.018562874471446788,0.09031177227628565,0.06092876964720911,0.07284676472399385,0.0451628913467807,0.09982382818150606,0.05241346451332746,0.045394811084969657,0.12494822254344531,0.10859614177260855,HIP02078.txt
81,0.15639203255485137,0.010775304425217597,0.14791516775838637,0.01725431663275798,0.14349691957725733,0.051763318696595034,0.07092640644450797,0.043238950099715484,0.03918008079385707,0.03737613729942878,0.044078625797916424,0.13425251779517208,0.10335022212433623,HIP05590.txt
82,0.27502408486711666,0.005915790321234158,0.10504741341595257,0.008122806873377908,0.05467438335362231,0.05276543161853968,0.1060305093681508,0.03568771080596467,0.07423873612298251,0.019272033466727387,0.010117611717912105,0.13323306930976958,0.11987041875864962,HIP01129.txt
83,0.14556567292157369,0.006503123359101488,0.05086518487676487,0.002476859697367598,0.002881604119471583,0.001299710221161038,0.07445892858474076,0.036799032609137715,0.16109188176567826,0.03772290935427776,0.0103971777565167,0.2082118359843592,0.26172607874984943,Keck0015_MC1.txt
84,0.15966281920388492,0.008109453696591572,0.08682694960161008,0.012989257359758758,0.12686242462963837,0.06653111658787259,0.05980063734445973,0.04387244251250042,0.06776784343377111,0.043991494117967385,0.03976263083130513,0.14253517697923002,0.14128775370141006,HIP01582.txt
85,0.19721567613420443,0.019397876134077157,0.03645604625089258,0.012235825416884668,0.07489981622082204,0.08645781024788518,0.10291105387878094,0.02986373864805614,0.09956834336586706,0.04209166631265627,0.030509948449358802,0.11909457382898103,0.1492976251115338,HIP11518.txt
86,0.02271230077596541,0.010052976288937126,0.07867731851426192,0.01703883433847119,0.12896733909870323,0.07713270333578394,0.1732804834138115,0.03430495784583707,0.06144754007610973,0.055469614404254595,0.04923583773423099,0.14318670980296888,0.1484933843706643,HIP08653.txt
87,0.16860941802909454,0.016007131854843436,0.036939198509697395,0.01383613289431955,0.05337001030236909,0.06592378165320964,0.14700570906789537,0.03162241104505915,0.0999181180175141,0.03547155110334819,0.04323862643430965,0.12083004524846465,0.16722786583987537,HIP03125.txt
88,0.2240296615071907,0.012777466368632329,0.11163624204247181,0.016091000762169082,0.10822232100297707,0.07515487013601924,0.15280000251946388,0.02934802417573809,0.0458414389309999,0.03137796033077306,0.026690529939203372,0.07511840475817907,0.09091207752618241,HIP13983.txt
89,0.23854028995991972,0.018045973083925998,0.0775824322396091,0.012080688602909955,0.09751737819314134,0.06090338676187467,0.1907355775232758,0.004883634727321252,0.05839860982161103,0.013924630392536491,0.013519848039943341,0.10086026940807091,0.11300728124586043,HIP14095.txt
90,0.22812360524120937,0.009070563849754958,0.07406381710228438,0.016175213047861525,0.12986256191995382,0.08502958080940201,0.19061413329883262,0.0326700799351597,0.02479965985534719,0.021456812490774583,0.021999406524314227,0.06786661447270127,0.0982679514524043,HIP02820.txt
91,0.23260557202130727,0.026074196704569168,0.12100650865620532,0.015123010751270344,0.1300074681845917,0.08631098729309769,0.13511036739487567,0.030883724818606594,0.09299314305137497,0.03189949617621087,0.008751862592401917,0.035144427506229266,0.05408923484925927,HIP09029.txt
92,0.2251722505802813,0.008698324644420148,0.05925156171290226,0.02371070487433588,0.0799013780889356,0.07265771744643543,0.15590648065746612,0.028622161768619384,0.05568418687488928,0.03474453338109037,0.030407252320016082,0.11865081699928719,0.10659263065132095,HIP13513.txt
93,0.19617744312199567,0.02674978179045351,0.10324064457176399,0.024959538254214982,0.12552723207441518,0.0876712485294578,0.14762687182476297,0.03226849879395807,0.03539304010900502,0.011744094954220373,0.0353622731868583,0.10294138112505381,0.07033795166384024,HIP13856.txt
94,0.17282389475179885,0.02545652110914609,1.0373414745320028e-05,0.023432254046588122,0.15187751635807245,0.09608173848252183,0.12588263927083565,0.04292265340592963,0.06366376649862894,0.03925066477461008,0.045243138803786304,0.11436389325267843,0.09899094583065837,HIP09681.txt
95,0.10621933312799847,0.012619222734049602,0.08649539458435644,0.017087793307368888,0.1131114355746386,0.07686966567828647,0.0867365435253509,0.04655267228009043,0.09527154502061981,0.04191414017251327,0.0520568874156995,0.1270636870255098,0.13800167955351778,HIP04958.txt
96,0.12489524814571538,0.00803813196329729,0.09801448206742808,0.006867206808644445,0.08178310821002248,0.04208634531938398,0.07698122047944551,0.044942789806374485,0.12164869200703692,0.05844243103116032,0.03529474552674394,0.13293394661825933,0.16807165201648783,HIP13363.txt
97,0.032493582645779354,0.021825829031289386,0.13361027493553151,0.019164888471823488,0.1507296517507023,0.10469549826815443,0.08820092529272436,0.04612444938633159,0.08266095602571367,0.05571900492859858,0.043104234384447056,0.10771876660512231,0.1139519382737818,HIP08345.txt
