,id,TRBV9,TRBV8-2,TRBV7-9,TRBV7-8,TRBV7-7,TRBV7-6,TRBV7-5,TRBV7-4,TRBV7-3,TRBV7-2,TRBV7-1,TRBV6-9,TRBV6-8,TRBV6-7,TRBV6-6,TRBV6-5,TRBV6-4,TRBV6-3,TRBV6-1,TRBV5-8,TRBV5-7,TRBV5-6,TRBV5-5,TRBV5-4,TRBV5-3,TRBV5-2,TRBV5-1,TRBV4-3,TRBV4-2,TRBV4-1,TRBV30,TRBV3-2,TRBV3-1,TRBV29-1,TRBV28,TRBV27,TRBV26,TRBV25-1,TRBV24-1,TRBV23-1,TRBV22-1,TRBV21-1,TRBV20-1,TRBV2,TRBV19,TRBV18,TRBV17,TRBV16,TRBV15,TRBV14,TRBV13,TRBV12-5,TRBV12-4,TRBV12-3,TRBV12-2,TRBV12-1,TRBV11-3,TRBV11-2,TRBV11-1,TRBV10-3,TRBV10-2,TRBV10-1,TRBV1,TRAV3,TRAV20
0,HIP14124.txt,12182,,12307,4149,796,2750,51.0,297,2609,13466,,70.0,45.0,122.0,6745,10124,1600,11617,6259,1553.0,66.0,4863,2212,5624,248,1.0,14281,8051.0,5472,7441,4858,9002,3.0,4774,17070,8606,,1894,4878,550,1.0,1434,20073,9255,11766,6355,,174.0,3672,2041,1849,1734,12603,,225.0,110.0,4941,6643,698.0,4862,1960,2141,157,,
0,HIP14143.txt,2317,,2648,1205,288,747,8.0,44,622,3532,,12.0,12.0,36.0,1497,3032,289,1727,2081,370.0,23.0,1166,207,1825,47,,5467,1132.0,1184,1774,2693,1942,1.0,2114,2793,1124,,595,885,124,,284,5861,3619,2079,2011,1.0,61.0,998,614,394,335,2836,,35.0,16.0,334,1308,103.0,1592,422,526,66,,
0,HIP00826.txt,6584,,7076,2720,724,1645,22.0,21,2829,3369,1.0,42.0,25.0,49.0,3784,5385,975,2202,6225,851.0,49.0,3171,953,3753,151,,12112,9.0,2039,4452,5584,7218,1.0,4889,10103,6330,,1550,2364,335,1.0,850,12309,7428,8855,3857,,111.0,2367,1439,1004,803,7435,,96.0,31.0,943,3250,654.0,3196,1043,1067,95,,
0,HIP01298.txt,8268,,13162,3270,811,2312,52.0,53,4067,6918,,57.0,32.0,72.0,4578,8953,1663,5865,4913,1463.0,39.0,3429,1392,3753,165,,10320,2970.0,1409,4873,6234,6711,1.0,5348,10807,8898,,2460,4290,445,2.0,1447,15167,6567,10692,7279,6.0,171.0,3143,2019,1944,1025,10127,,145.0,83.0,3092,4396,940.0,3051,913,1128,113,,
0,HIP14243.txt,11849,,12015,4413,1013,3089,58.0,271,2071,12416,,70.0,58.0,155.0,7438,12450,1640,13239,7958,1640.0,74.0,6158,1687,6606,253,,15125,9247.0,3218,7799,371,8961,2.0,5073,3074,8976,,3324,4375,545,1.0,1387,23328,11780,11585,4230,7.0,130.0,4046,2166,2765,2079,14277,,175.0,84.0,3562,4686,595.0,5027,1250,1333,184,,
0,HIP13926.txt,14951,,19788,2750,1119,2540,65.0,97,6206,6822,1.0,57.0,74.0,167.0,7905,13536,1854,4541,12041,1081.0,99.0,7115,2733,10042,325,,31601,17.0,4055,12571,6874,14892,1.0,9664,18688,14144,,3684,4670,731,,1787,32009,15214,18625,10778,,294.0,5454,3577,2269,2938,19092,,281.0,121.0,1935,7652,1184.0,7444,2439,2511,256,,
0,HIP13780.txt,7765,,8511,2464,583,1850,29.0,56,3443,11211,,60.0,25.0,100.0,5701,9602,1276,10701,5223,1165.0,56.0,4446,1691,4655,286,,14142,5267.0,3708,6279,4503,6113,2.0,4333,8256,7474,,1710,2718,422,,1075,14708,7996,10971,6599,1.0,166.0,2670,1614,1187,1239,12231,,128.0,73.0,1110,3902,715.0,3070,573,550,130,,
0,HIP13760.txt,1882,,2818,1065,272,857,8.0,73,733,2490,,20.0,20.0,33.0,1682,2882,687,2155,2336,373.0,22.0,1176,573,1450,62,1.0,4144,779.0,992,2021,2559,2185,,2042,3060,2455,,680,1051,116,3.0,223,7511,2411,3820,2991,,57.0,1002,753,433,345,3036,,37.0,18.0,537,1655,256.0,974,347,346,52,,
0,HIP03511.txt,7376,,6398,3238,852,2360,31.0,176,2092,6893,,42.0,35.0,68.0,4969,8544,1738,6385,7508,1239.0,62.0,3687,1679,4731,127,,12607,2448.0,2502,3683,5557,7424,,5979,7987,8213,,2277,3343,360,1.0,1008,18170,7042,9662,3720,,118.0,3069,2027,1467,1132,9612,,123.0,55.0,2116,4623,952.0,3116,1039,1092,110,,
0,HIP11784.txt,3123,,4309,1207,273,795,12.0,21,1415,3101,1.0,15.0,9.0,21.0,2100,3692,652,2175,2905,542.0,15.0,1474,826,1934,64,,5766,987.0,1039,2223,3552,2910,2.0,2643,5225,3252,,1235,2081,158,,588,7872,2813,4933,2748,3.0,79.0,1176,895,641,702,4768,,56.0,21.0,1707,2279,493.0,1437,389,459,43,,
0,HIP10443.txt,7514,,9386,2892,634,2136,31.0,161,2119,8182,1.0,49.0,41.0,88.0,4816,6935,1142,5536,5680,1328.0,48.0,3553,1741,4586,206,2.0,12910,2325.0,2732,4169,3192,7360,,4386,7539,6313,,1459,2684,389,1.0,961,17977,8660,9062,5219,,176.0,2634,1488,1238,1036,9794,,133.0,61.0,1778,4936,504.0,4042,1379,1550,134,,
0,HIP02663.txt,4221,,6156,1990,424,1521,24.0,167,1053,4015,,50.0,10.0,48.0,3370,5569,1355,1632,4992,733.0,48.0,2821,1038,3471,106,,8348,12.0,1646,3013,5149,4289,2.0,3827,10805,8721,,1231,1876,257,2.0,765,9067,5583,8138,3443,,126.0,2069,1622,1057,588,5890,,118.0,58.0,602,2490,376.0,1701,843,783,124,,
0,HIP14237.txt,2151,,3747,1237,287,896,11.0,72,671,4563,,22.0,23.0,38.0,2599,4347,566,4276,2515,619.0,31.0,1640,578,1975,74,,4779,1782.0,1368,1628,3216,2433,,2013,3890,2610,,938,1925,159,1.0,484,5645,3090,4240,3123,2.0,84.0,1192,744,554,359,5076,,71.0,19.0,1097,1389,308.0,1611,445,525,41,,
0,HIP14121.txt,5531,,8348,3227,825,2255,31.0,208,2161,6814,,52.0,57.0,76.0,5910,8183,1314,5541,5951,1252.0,63.0,4503,1705,5465,196,,13189,1620.0,2394,3649,6281,6685,3.0,4571,7844,5762,,1815,4696,284,,946,14898,7041,7483,3291,,73.0,1506,789,1753,271,12483,,2.0,79.0,6383,4897,879.0,5185,1093,1181,107,,
0,HIP01867.txt,9026,,9779,3008,819,2627,16.0,102,1880,6404,2.0,78.0,44.0,50.0,6344,13026,1109,6843,7238,1159.0,54.0,5314,1280,3235,163,,14421,4088.0,3682,2405,12899,6227,5.0,8466,8282,8695,,2827,2854,289,1.0,264,26605,5896,13504,9566,,137.0,3822,2528,1639,967,10635,,105.0,37.0,1219,3887,744.0,2612,876,955,99,,
0,HIP14196.txt,3801,,5325,2263,646,1594,26.0,219,67,6290,,58.0,38.0,70.0,3510,6258,910,4592,5858,828.0,40.0,2934,876,4118,116,,10133,2355.0,1173,2571,3568,4231,,4971,6139,3300,,1576,2041,285,,570,11796,5474,7077,2596,,119.0,2200,1141,781,671,7820,,109.0,55.0,954,2778,200.0,2059,980,1005,104,,
0,HIP08827.txt,4827,,4420,1846,461,1326,25.0,86,1130,5144,,22.0,22.0,48.0,2605,4120,921,3591,3981,739.0,29.0,2313,950,2971,113,1.0,6943,1826.0,2095,2460,4662,4569,,3071,7405,4354,,1154,1886,246,,562,10862,6019,5422,2861,,73.0,2135,1088,702,355,5672,,86.0,41.0,884,2717,238.0,2274,770,932,88,,
0,HIP14494.txt,13376,,16737,4811,1042,3357,70.0,143,4625,18341,4.0,91.0,94.0,187.0,8538,12674,1493,14482,9020,2088.0,137.0,6803,2708,8473,438,1.0,16308,9349.0,7056,7657,5126,10489,1.0,6935,2621,9975,,2686,3992,823,,2105,43825,13404,14783,8843,1.0,208.0,4718,1887,3025,1486,17560,,246.0,147.0,1595,7324,1733.0,6215,875,935,210,,
0,HIP13720.txt,10528,,9304,3078,927,2937,24.0,45,4031,6254,,52.0,45.0,73.0,5662,9887,1875,6592,5528,1249.0,70.0,4719,1290,5767,221,,15262,2917.0,2933,5425,9748,5973,2.0,6914,1536,8817,,3203,3357,407,,900,14939,7059,11147,5913,,163.0,3263,2175,2279,1730,11558,,122.0,46.0,1284,3367,805.0,4576,824,1046,100,,
0,HIP09284.txt,6969,1.0,9729,3356,648,2342,55.0,220,1432,6581,1.0,42.0,40.0,83.0,4579,7503,1556,5305,6642,1427.0,60.0,4419,1687,5525,186,,10105,2826.0,2596,3199,7065,7146,2.0,3969,2041,6534,,1773,1639,429,2.0,1038,15334,8300,9683,4326,,217.0,2804,1888,1968,1381,10422,,175.0,97.0,574,4749,677.0,3277,1688,885,153,,
0,HIP01232.txt,6181,,6150,1876,485,1605,12.0,42,2426,7813,,50.0,30.0,53.0,2456,6457,960,6875,4677,909.0,38.0,3124,1408,2056,165,,7782,3957.0,2394,2892,5835,4503,1.0,3234,5447,5128,,1534,1836,307,,717,10909,4440,7709,4329,,128.0,1779,1455,1121,643,8116,,91.0,41.0,669,2044,589.0,3263,358,358,78,,
0,HIP13233.txt,7391,,8487,3229,801,2203,24.0,173,1982,8654,2.0,64.0,42.0,97.0,5874,10097,1635,5901,5682,1311.0,57.0,4673,1321,5663,185,,12364,3036.0,3363,4318,3979,5585,,5878,13596,8418,,1944,4458,422,1.0,1052,15877,8294,10233,5595,,231.0,3192,1864,1746,668,8166,,144.0,60.0,1314,3538,661.0,3988,1158,1313,119,,
0,HIP14080.txt,2014,,2911,1517,351,977,8.0,61,414,3838,,19.0,15.0,34.0,1569,5768,585,3986,2433,330.0,18.0,1320,96,2047,38,,3645,2587.0,1460,2110,3525,1228,,4558,5438,1951,,1552,2188,99,,222,6786,2734,2018,1179,,73.0,1097,829,772,150,3397,,30.0,6.0,392,1342,214.0,2366,540,643,41,,
0,HIP14227.txt,8332,,10784,3708,869,2295,36.0,44,4824,10761,,53.0,38.0,101.0,6180,8364,1600,7155,7483,1701.0,48.0,2481,1782,5494,264,,14610,3168.0,3394,3999,5660,9207,2.0,7430,22391,9855,,2536,4006,565,2.0,1466,21902,9987,15268,7638,,268.0,3973,2330,1406,609,9564,,190.0,96.0,2121,6311,1247.0,3869,1373,1322,153,,
