,TRBJ2-7*01,TRBJ2-1*01,TRBJ1-1*01,TRBJ2-5*01,TRBJ1-6*01,TRBJ2-3*01,TRBJ2-2P*01,TRBJ1-3*01,TRBJ2-6*01,TRBJ1-2*01,TRBJ1-4*01,TRBJ1-5*01,TRBJ2-4*01,TRBJ2-2*01
96,0.07565139263252471,0.15997304582210242,0.13059299191374663,0.09514824797843666,0.04220575022461815,0.11819407008086254,0.0,0.036410601976639714,0.019002695417789758,0.11482479784366577,0.043890386343216535,0.07376460017969452,0.015341419586702605,0.075
97,0.24338103756708407,0.06288014311270125,0.18425760286225404,0.0072450805008944545,0.06565295169946332,0.019051878354203935,0.0,0.05483005366726297,0.012075134168157423,0.14767441860465116,0.06645796064400715,0.1131484794275492,0.0011627906976744186,0.0221824686940966
98,0.14734623491090248,0.09187583828319601,0.15960912052117263,0.05901513699942518,0.059302548380915886,0.06141023184518107,0.0,0.04138723893466181,0.018202720827744778,0.15913010155202145,0.05278789040045986,0.08938493964360988,0.008239126269400269,0.05230887143130868
99,0.1742896742896743,0.12196812196812197,0.1548856548856549,0.057865557865557866,0.039327789327789325,0.07501732501732501,0.0,0.036555786555786556,0.02027027027027027,0.11243936243936244,0.04885654885654886,0.08316008316008316,0.009009009009009009,0.06635481635481635
100,0.19963712337805145,0.15207829338025072,0.10308994941719815,0.0728502309214867,0.04360017594018034,0.08917967890917088,0.0,0.0300197932702881,0.023257092588519903,0.08961952936001759,0.043380250714756985,0.07620409060919288,0.014789971409720696,0.0622938201011656
101,0.1581805838424983,0.08763294863091198,0.17113600362072867,0.05414120841819416,0.05182167911292147,0.06613487214301879,0.0,0.04441050011314777,0.02053632043448744,0.15359809911744737,0.0525571396243494,0.08514369766915592,0.007524326770762616,0.0471826205023761
102,0.04626663819488932,0.1079436258808456,0.17339312406576982,0.09449071108263933,0.04594633069969393,0.11239234109189267,0.0,0.0432771015730657,0.017723681400811445,0.16410420670510356,0.0452345362659264,0.06989821339597124,0.014378247562104065,0.06495124208128693
103,0.029608709515783718,0.16544435840204072,0.11825263061996083,0.1059080763449187,0.04163440076527126,0.12335443902883433,0.0,0.035393795836559924,0.02013392247073293,0.10394934633079761,0.05042590989841935,0.09766318954129276,0.019405092698036714,0.08882612854735115
104,0.09111158252015274,0.20513364446330082,0.11890114552397114,0.10246075519728469,0.025243954179041152,0.12505303351718286,0.0,0.029062367416207043,0.017288926601612218,0.10553669919389054,0.037653797199830294,0.051230377598642345,0.020152736529486636,0.07117098005939754
105,0.11269384604589151,0.12693846045891516,0.1447617711037822,0.07831029401445512,0.04287418426777068,0.10609781769700372,0.0,0.03978668163637639,0.017191776015718196,0.125394709143218,0.046733562557013546,0.08118728510279981,0.015998877271770403,0.06203073468528524
106,0.03838120104438642,0.11331592689295039,0.15848563968668408,0.09784595300261097,0.0543733681462141,0.11077023498694517,0.0,0.047780678851174936,0.01716710182767624,0.14693211488250651,0.049216710182767624,0.08322454308093995,0.017754569190600523,0.06475195822454308
107,0.09585016525890562,0.13923062798384137,0.16686558942343005,0.07739625413147264,0.036035622475211165,0.10269004774146162,0.0,0.03429122291590158,0.019876973925817113,0.12848879911861916,0.044298567756151305,0.07514689680499449,0.01716856408373118,0.06266066838046272
